rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,time/fps,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates
0.0,3803,5032000,5032,1000.0,1323,0.05,0.0001,8.710547945156577e-07,1245499
0.0,3806,5036000,5036,1000.0,1322,0.05,0.0001,8.398333193326835e-06,1246499
0.0,3809,5040000,5040,1000.0,1322,0.05,0.0001,7.849768053347361e-07,1247499
0.0,3813,5044000,5044,1000.0,1322,0.05,0.0001,7.368967658294423e-07,1248499
0.0,3816,5048000,5048,1000.0,1322,0.05,0.0001,1.1219013913432718e-06,1249499
0.0,3819,5052000,5052,1000.0,1322,0.05,0.0001,0.0013921972131356597,1250499
0.0,3822,5056000,5056,1000.0,1322,0.05,0.0001,1.0830753126356285e-05,1251499
0.0,3826,5060000,5060,1000.0,1322,0.05,0.0001,4.023112524009775e-06,1252499
0.0,3829,5064000,5064,1000.0,1322,0.05,0.0001,7.627048489666777e-06,1253499
0.0,3832,5068000,5068,1000.0,1322,0.05,0.0001,2.6950965548167005e-06,1254499
0.0,3835,5072000,5072,1000.0,1322,0.05,0.0001,8.119684025587048e-06,1255499
0.0,3839,5076000,5076,1000.0,1322,0.05,0.0001,0.0013771449448540807,1256499
0.0,3842,5080000,5080,1000.0,1322,0.05,0.0001,9.506220521871e-06,1257499
0.0,3845,5084000,5084,1000.0,1322,0.05,0.0001,7.874594302847981e-06,1258499
0.0,3848,5088000,5088,1000.0,1322,0.05,0.0001,7.213931212390889e-07,1259499
0.0,3851,5092000,5092,1000.0,1321,0.05,0.0001,2.6504917514103e-06,1260499
0.0,3854,5096000,5096,1000.0,1321,0.05,0.0001,2.930619302787818e-06,1261499
0.0,3858,5100000,5100,1000.0,1321,0.05,0.0001,1.3361458286453853e-06,1262499
0.0,3861,5104000,5104,1000.0,1321,0.05,0.0001,4.222928055241937e-06,1263499
0.0,3864,5108000,5108,1000.0,1321,0.05,0.0001,2.9547982194344513e-06,1264499
0.0,3867,5112000,5112,1000.0,1321,0.05,0.0001,1.2249115570739377e-06,1265499
0.0,3870,5116000,5116,1000.0,1321,0.05,0.0001,6.296319043030962e-06,1266499
0.0,3874,5120000,5120,1000.0,1321,0.05,0.0001,1.4830075087957084e-05,1267499
0.0,3877,5124000,5124,1000.0,1321,0.05,0.0001,3.394093482711469e-06,1268499
0.0,3880,5128000,5128,1000.0,1321,0.05,0.0001,5.966590492789692e-07,1269499
0.0,3884,5132000,5132,1000.0,1321,0.05,0.0001,2.1207044937909814e-06,1270499
0.0,3887,5136000,5136,1000.0,1321,0.05,0.0001,8.007029464351945e-06,1271499
0.0,3890,5140000,5140,1000.0,1321,0.05,0.0001,5.0936296247527935e-06,1272499
0.0,3893,5144000,5144,1000.0,1321,0.05,0.0001,9.03023192222463e-06,1273499
0.0,3897,5148000,5148,1000.0,1320,0.05,0.0001,8.979887979876366e-07,1274499
0.0,3900,5152000,5152,1000.0,1320,0.05,0.0001,0.0023042503744363785,1275499
0.0,3904,5156000,5156,1000.0,1320,0.05,0.0001,7.084926210154663e-07,1276499
0.0,3907,5160000,5160,1000.0,1320,0.05,0.0001,9.480037988396361e-06,1277499
0.0,3910,5164000,5164,1000.0,1320,0.05,0.0001,0.0019618284422904253,1278499
0.0,3914,5168000,5168,1000.0,1320,0.05,0.0001,0.0013691888889297843,1279499
0.0,3917,5172000,5172,1000.0,1320,0.05,0.0001,0.001383060123771429,1280499
0.0,3920,5176000,5176,1000.0,1320,0.05,0.0001,6.676312409581442e-07,1281499
0.0,3924,5180000,5180,1000.0,1320,0.05,0.0001,1.9147837519994937e-05,1282499
0.0,3927,5184000,5184,1000.0,1319,0.05,0.0001,2.229196070402395e-06,1283499
0.0,3930,5188000,5188,1000.0,1319,0.05,0.0001,1.9306960894027725e-05,1284499
0.0,3933,5192000,5192,1000.0,1319,0.05,0.0001,1.7941529222298414e-05,1285499
0.0,3937,5196000,5196,1000.0,1319,0.05,0.0001,2.8442236725823022e-06,1286499
0.0,3940,5200000,5200,1000.0,1319,0.05,0.0001,8.06481011750293e-07,1287499
0.0,3943,5204000,5204,1000.0,1319,0.05,0.0001,1.262056571249559e-06,1288499
0.0,3946,5208000,5208,1000.0,1319,0.05,0.0001,6.696781838400057e-06,1289499
0.0,3950,5212000,5212,1000.0,1319,0.05,0.0001,3.2729928989283508e-06,1290499
0.0,3953,5216000,5216,1000.0,1319,0.05,0.0001,3.3200053621840198e-06,1291499
0.0,3956,5220000,5220,1000.0,1319,0.05,0.0001,1.1554762977539212e-06,1292499
0.0,3959,5224000,5224,1000.0,1319,0.05,0.0001,7.047648978186771e-06,1293499
0.0,3963,5228000,5228,1000.0,1319,0.05,0.0001,9.149687684839591e-06,1294499
0.0,3966,5232000,5232,1000.0,1319,0.05,0.0001,1.8159350929636275e-06,1295499
0.0,3969,5236000,5236,1000.0,1318,0.05,0.0001,1.6660154642522684e-06,1296499
0.0,3973,5240000,5240,1000.0,1318,0.05,0.0001,8.798602948445478e-07,1297499
0.0,3976,5244000,5244,1000.0,1318,0.05,0.0001,1.5532976249232888e-05,1298499
0.0,3979,5248000,5248,1000.0,1318,0.05,0.0001,2.0113116079301108e-06,1299499
0.0,3982,5252000,5252,1000.0,1318,0.05,0.0001,4.254384293744806e-06,1300499
0.0,3985,5256000,5256,1000.0,1318,0.05,0.0001,5.008027983421925e-07,1301499
0.0,3989,5260000,5260,1000.0,1318,0.05,0.0001,3.197145360900322e-06,1302499
0.0,3992,5264000,5264,1000.0,1318,0.05,0.0001,9.017810953082517e-06,1303499
0.0,3995,5268000,5268,1000.0,1318,0.05,0.0001,1.65699282206333e-06,1304499
0.0,3999,5272000,5272,1000.0,1318,0.05,0.0001,1.831373765526223e-06,1305499
0.0,4002,5276000,5276,1000.0,1318,0.05,0.0001,3.85675230063498e-06,1306499
0.0,4005,5280000,5280,1000.0,1318,0.05,0.0001,9.400799171999097e-06,1307499
0.0,4009,5284000,5284,1000.0,1317,0.05,0.0001,1.1482507034088485e-06,1308499
0.0,4012,5288000,5288,1000.0,1317,0.05,0.0001,1.0025110896094702e-05,1309499
0.0,4016,5292000,5292,1000.0,1317,0.05,0.0001,1.6626339856884442e-05,1310499
0.0,4019,5296000,5296,1000.0,1317,0.05,0.0001,0.0013416614383459091,1311499
0.0,4023,5300000,5300,1000.0,1317,0.05,0.0001,3.3217418149433797e-06,1312499
0.0,4026,5304000,5304,1000.0,1317,0.05,0.0001,5.521334287550417e-07,1313499
0.0,4029,5308000,5308,1000.0,1317,0.05,0.0001,6.86527528159786e-07,1314499
0.0,4032,5312000,5312,1000.0,1317,0.05,0.0001,4.801985596714076e-06,1315499
0.0,4036,5316000,5316,1000.0,1317,0.05,0.0001,1.2436530596460216e-06,1316499
0.0,4039,5320000,5320,1000.0,1316,0.05,0.0001,1.3001075785723515e-05,1317499
0.0,4042,5324000,5324,1000.0,1316,0.05,0.0001,1.4862132502457825e-06,1318499
0.0,4046,5328000,5328,1000.0,1316,0.05,0.0001,4.90789443574613e-06,1319499
0.0,4049,5332000,5332,1000.0,1316,0.05,0.0001,8.608340976934414e-06,1320499
0.0,4053,5336000,5336,1000.0,1316,0.05,0.0001,1.8244885779949982e-07,1321499
0.0,4056,5340000,5340,1000.0,1316,0.05,0.0001,1.4878207821311662e-06,1322499
0.0,4060,5344000,5344,1000.0,1316,0.05,0.0001,1.2140315448050387e-05,1323499
0.0,4063,5348000,5348,1000.0,1316,0.05,0.0001,2.4020478122110944e-06,1324499
0.0,4066,5352000,5352,1000.0,1316,0.05,0.0001,4.908365554001648e-07,1325499
0.0,4069,5356000,5356,1000.0,1316,0.05,0.0001,5.569195877797029e-07,1326499
0.0,4073,5360000,5360,1000.0,1315,0.05,0.0001,0.0018891702638939023,1327499
0.0,4076,5364000,5364,1000.0,1315,0.05,0.0001,1.323424044130661e-06,1328499
0.0,4079,5368000,5368,1000.0,1315,0.05,0.0001,5.639761297970836e-07,1329499
0.0,4083,5372000,5372,1000.0,1315,0.05,0.0001,3.0708865779160988e-06,1330499
0.0,4086,5376000,5376,1000.0,1315,0.05,0.0001,0.00112051866017282,1331499
0.0,4089,5380000,5380,1000.0,1315,0.05,0.0001,3.197106082097889e-07,1332499
0.0,4092,5384000,5384,1000.0,1315,0.05,0.0001,5.000281930733763e-07,1333499
0.0,4096,5388000,5388,1000.0,1315,0.05,0.0001,9.141272130364086e-06,1334499
0.0,4099,5392000,5392,1000.0,1315,0.05,0.0001,1.0667098422345589e-06,1335499
0.0,4102,5396000,5396,1000.0,1315,0.05,0.0001,1.748644353938289e-05,1336499
0.0,4106,5400000,5400,1000.0,1315,0.05,0.0001,1.8742475731414743e-06,1337499
0.0,4109,5404000,5404,1000.0,1314,0.05,0.0001,1.3154045518604107e-05,1338499
0.0,4112,5408000,5408,1000.0,1314,0.05,0.0001,0.001553640584461391,1339499
0.0,4116,5412000,5412,1000.0,1314,0.05,0.0001,2.313675395271275e-06,1340499
0.0,4119,5416000,5416,1000.0,1314,0.05,0.0001,2.1747760570178798e-07,1341499
0.0,4123,5420000,5420,1000.0,1314,0.05,0.0001,7.301717914742767e-07,1342499
0.0,4126,5424000,5424,1000.0,1314,0.05,0.0001,0.0013057460309937596,1343499
0.0,4130,5428000,5428,1000.0,1314,0.05,0.0001,1.922493083839072e-06,1344499
0.0,4134,5432000,5432,1000.0,1313,0.05,0.0001,3.86271813113126e-06,1345499
0.0,4137,5436000,5436,1000.0,1313,0.05,0.0001,3.2726833865126537e-07,1346499
0.0,4140,5440000,5440,1000.0,1313,0.05,0.0001,1.4622657545260154e-05,1347499
0.0,4143,5444000,5444,1000.0,1313,0.05,0.0001,3.270276238254155e-06,1348499
0.0,4147,5448000,5448,1000.0,1313,0.05,0.0001,6.230814619812008e-07,1349499
0.0,4150,5452000,5452,1000.0,1313,0.05,0.0001,1.887944199552294e-05,1350499
0.0,4153,5456000,5456,1000.0,1313,0.05,0.0001,2.8374665816954803e-07,1351499
0.0,4156,5460000,5460,1000.0,1313,0.05,0.0001,1.2702696949418169e-05,1352499
0.0,4160,5464000,5464,1000.0,1313,0.05,0.0001,1.4168701909511583e-06,1353499
0.0,4163,5468000,5468,1000.0,1313,0.05,0.0001,9.73201053966477e-07,1354499
0.0,4166,5472000,5472,1000.0,1313,0.05,0.0001,5.25296911746409e-07,1355499
0.0,4169,5476000,5476,1000.0,1313,0.05,0.0001,3.2947315276032896e-07,1356499
0.0,4173,5480000,5480,1000.0,1313,0.05,0.0001,1.233682814927306e-05,1357499
0.0,4176,5484000,5484,1000.0,1313,0.05,0.0001,5.927827260165941e-07,1358499
0.0,4179,5488000,5488,1000.0,1312,0.05,0.0001,9.454939572606236e-06,1359499
0.0,4183,5492000,5492,1000.0,1312,0.05,0.0001,9.115058674069587e-06,1360499
0.0,4186,5496000,5496,1000.0,1312,0.05,0.0001,3.58706301994971e-06,1361499
0.0,4190,5500000,5500,1000.0,1312,0.05,0.0001,1.787958899512887e-05,1362499
0.0,4193,5504000,5504,1000.0,1312,0.05,0.0001,8.70957478582568e-07,1363499
0.0,4196,5508000,5508,1000.0,1312,0.05,0.0001,9.470365512243006e-06,1364499
0.0,4200,5512000,5512,1000.0,1312,0.05,0.0001,5.843543249284266e-07,1365499
0.0,4203,5516000,5516,1000.0,1312,0.05,0.0001,1.0345249393139966e-05,1366499
0.0,4206,5520000,5520,1000.0,1312,0.05,0.0001,1.821950172598008e-05,1367499
0.0,4210,5524000,5524,1000.0,1312,0.05,0.0001,1.3768451935902704e-05,1368499
0.0,4213,5528000,5528,1000.0,1311,0.05,0.0001,1.6609632211839198e-06,1369499
0.0,4216,5532000,5532,1000.0,1311,0.05,0.0001,1.384590177622158e-06,1370499
0.0,4220,5536000,5536,1000.0,1311,0.05,0.0001,1.0434885552967899e-05,1371499
0.0,4223,5540000,5540,1000.0,1311,0.05,0.0001,8.268603437500133e-07,1372499
0.0,4226,5544000,5544,1000.0,1311,0.05,0.0001,9.447589945921209e-07,1373499
0.0,4229,5548000,5548,1000.0,1311,0.05,0.0001,1.048296326189302e-06,1374499
0.0,4233,5552000,5552,1000.0,1311,0.05,0.0001,1.951468948391266e-05,1375499
0.0,4236,5556000,5556,1000.0,1311,0.05,0.0001,2.7451653750176774e-06,1376499
0.0,4239,5560000,5560,1000.0,1311,0.05,0.0001,1.3913773727836087e-05,1377499
0.0,4243,5564000,5564,1000.0,1311,0.05,0.0001,0.001857427298091352,1378499
0.0,4246,5568000,5568,1000.0,1311,0.05,0.0001,8.203177458199207e-06,1379499
0.0,4249,5572000,5572,1000.0,1311,0.05,0.0001,4.645420176530024e-06,1380499
0.0,4252,5576000,5576,1000.0,1311,0.05,0.0001,6.81831625115592e-06,1381499
0.0,4256,5580000,5580,1000.0,1311,0.05,0.0001,1.2498526302806567e-06,1382499
0.0,4259,5584000,5584,1000.0,1310,0.05,0.0001,1.027303028422466e-06,1383499
0.0,4262,5588000,5588,1000.0,1310,0.05,0.0001,2.8712163384625455e-06,1384499
0.0,4266,5592000,5592,1000.0,1310,0.05,0.0001,2.687482492547133e-06,1385499
0.0,4269,5596000,5596,1000.0,1310,0.05,0.0001,3.785604121731012e-06,1386499
0.0,4272,5600000,5600,1000.0,1310,0.05,0.0001,0.0017441852251067758,1387499
0.0,4276,5604000,5604,1000.0,1310,0.05,0.0001,1.400147084495984e-06,1388499
0.0,4279,5608000,5608,1000.0,1310,0.05,0.0001,9.285662599722855e-06,1389499
0.0,4282,5612000,5612,1000.0,1310,0.05,0.0001,0.0010525011457502842,1390499
0.0,4286,5616000,5616,1000.0,1310,0.05,0.0001,2.7378762297303183e-06,1391499
0.0,4289,5620000,5620,1000.0,1310,0.05,0.0001,3.834978997474536e-06,1392499
0.0,4292,5624000,5624,1000.0,1310,0.05,0.0001,3.0382120712602045e-06,1393499
0.0,4296,5628000,5628,1000.0,1309,0.05,0.0001,1.3566437928602681e-06,1394499
0.0,4299,5632000,5632,1000.0,1309,0.05,0.0001,1.1259672646701802e-05,1395499
0.0,4303,5636000,5636,1000.0,1309,0.05,0.0001,2.1070281945867464e-06,1396499
0.0,4306,5640000,5640,1000.0,1309,0.05,0.0001,1.9785134099947754e-06,1397499
0.0,4309,5644000,5644,1000.0,1309,0.05,0.0001,2.0583943296514917e-06,1398499
0.0,4313,5648000,5648,1000.0,1309,0.05,0.0001,1.133599425884313e-06,1399499
0.0,4316,5652000,5652,1000.0,1309,0.05,0.0001,1.7367554391967133e-05,1400499
0.0,4319,5656000,5656,1000.0,1309,0.05,0.0001,1.1772167454182636e-06,1401499
0.0,4323,5660000,5660,1000.0,1309,0.05,0.0001,1.172227075585397e-05,1402499
0.0,4326,5664000,5664,1000.0,1309,0.05,0.0001,9.270555892726406e-06,1403499
0.0,4329,5668000,5668,1000.0,1309,0.05,0.0001,6.450003183999797e-06,1404499
0.0,4332,5672000,5672,1000.0,1309,0.05,0.0001,1.0794796025948017e-06,1405499
0.0,4336,5676000,5676,1000.0,1308,0.05,0.0001,8.323053179992712e-07,1406499
0.0,4339,5680000,5680,1000.0,1308,0.05,0.0001,3.824827672360698e-06,1407499
0.0,4343,5684000,5684,1000.0,1308,0.05,0.0001,8.04895898909308e-06,1408499
0.0,4346,5688000,5688,1000.0,1308,0.05,0.0001,1.3601164710053126e-06,1409499
0.0,4350,5692000,5692,1000.0,1308,0.05,0.0001,1.9577026250772178e-05,1410499
0.0,4353,5696000,5696,1000.0,1308,0.05,0.0001,1.6677713574608788e-05,1411499
0.0,4356,5700000,5700,1000.0,1308,0.05,0.0001,8.468809937767219e-07,1412499
0.0,4360,5704000,5704,1000.0,1308,0.05,0.0001,1.2344785318418872e-06,1413499
0.0,4363,5708000,5708,1000.0,1308,0.05,0.0001,1.3357370107769384e-06,1414499
0.0,4366,5712000,5712,1000.0,1307,0.05,0.0001,0.0012641905341297388,1415499
0.0,4370,5716000,5716,1000.0,1307,0.05,0.0001,8.341921784449369e-06,1416499
0.0,4373,5720000,5720,1000.0,1307,0.05,0.0001,1.0454346011101734e-06,1417499
0.0,4377,5724000,5724,1000.0,1307,0.05,0.0001,5.854342361999443e-07,1418499
0.0,4380,5728000,5728,1000.0,1307,0.05,0.0001,7.269809884746792e-06,1419499
0.0,4384,5732000,5732,1000.0,1307,0.05,0.0001,1.910989794851048e-06,1420499
0.0,4387,5736000,5736,1000.0,1307,0.05,0.0001,1.1447434644651366e-06,1421499
0.0,4391,5740000,5740,1000.0,1307,0.05,0.0001,8.327309842570685e-06,1422499
0.0,4394,5744000,5744,1000.0,1307,0.05,0.0001,4.6052193169998645e-07,1423499
0.0,4398,5748000,5748,1000.0,1306,0.05,0.0001,2.7646430567074276e-07,1424499
0.0,4401,5752000,5752,1000.0,1306,0.05,0.0001,2.272634446853772e-06,1425499
0.0,4404,5756000,5756,1000.0,1306,0.05,0.0001,4.54738824373635e-07,1426499
0.0,4408,5760000,5760,1000.0,1306,0.05,0.0001,3.0112078093225136e-06,1427499
0.0,4411,5764000,5764,1000.0,1306,0.05,0.0001,7.97074335423531e-06,1428499
0.0,4414,5768000,5768,1000.0,1306,0.05,0.0001,0.0014327795943245292,1429499
0.0,4418,5772000,5772,1000.0,1306,0.05,0.0001,1.157907490778598e-06,1430499
0.0,4421,5776000,5776,1000.0,1306,0.05,0.0001,0.0012171562993898988,1431499
0.0,4424,5780000,5780,1000.0,1306,0.05,0.0001,8.584890565543901e-06,1432499
0.0,4427,5784000,5784,1000.0,1306,0.05,0.0001,1.230159568876843e-06,1433499
0.0,4431,5788000,5788,1000.0,1306,0.05,0.0001,1.3970673080621054e-06,1434499
0.0,4434,5792000,5792,1000.0,1306,0.05,0.0001,1.4927552456356352e-06,1435499
0.0,4437,5796000,5796,1000.0,1306,0.05,0.0001,2.1549426492128987e-06,1436499
0.0,4441,5800000,5800,1000.0,1305,0.05,0.0001,1.294902540394105e-05,1437499
0.0,4444,5804000,5804,1000.0,1305,0.05,0.0001,5.329137593435007e-07,1438499
0.0,4448,5808000,5808,1000.0,1305,0.05,0.0001,4.1542057260812726e-07,1439499
0.0,4451,5812000,5812,1000.0,1305,0.05,0.0001,1.4549627849191893e-06,1440499
0.0,4455,5816000,5816,1000.0,1305,0.05,0.0001,8.27537974146253e-07,1441499
0.0,4458,5820000,5820,1000.0,1305,0.05,0.0001,7.946810910652857e-06,1442499
0.0,4461,5824000,5824,1000.0,1305,0.05,0.0001,1.1403315511415713e-05,1443499
0.0,4465,5828000,5828,1000.0,1305,0.05,0.0001,0.0010088096605613828,1444499
0.0,4468,5832000,5832,1000.0,1305,0.05,0.0001,5.985613142911461e-07,1445499
0.0,4471,5836000,5836,1000.0,1305,0.05,0.0001,2.0089496501896065e-06,1446499
0.0,4475,5840000,5840,1000.0,1304,0.05,0.0001,1.4989739156590076e-06,1447499
0.0,4478,5844000,5844,1000.0,1304,0.05,0.0001,0.0014471457106992602,1448499
0.0,4481,5848000,5848,1000.0,1304,0.05,0.0001,1.744280666571285e-07,1449499
0.0,4484,5852000,5852,1000.0,1304,0.05,0.0001,1.2662986819123034e-06,1450499
0.0,4488,5856000,5856,1000.0,1304,0.05,0.0001,0.0018637983594089746,1451499
0.0,4491,5860000,5860,1000.0,1304,0.05,0.0001,6.387167559296358e-07,1452499
0.0,4494,5864000,5864,1000.0,1304,0.05,0.0001,0.0011933568166568875,1453499
0.0,4498,5868000,5868,1000.0,1304,0.05,0.0001,6.8254130383138545e-06,1454499
0.0,4501,5872000,5872,1000.0,1304,0.05,0.0001,5.991733473820204e-07,1455499
0.0,4504,5876000,5876,1000.0,1304,0.05,0.0001,2.740273885137867e-06,1456499
0.0,4507,5880000,5880,1000.0,1304,0.05,0.0001,8.233816402025695e-07,1457499
0.0,4510,5884000,5884,1000.0,1304,0.05,0.0001,1.505933823864325e-06,1458499
0.0,4514,5888000,5888,1000.0,1304,0.05,0.0001,6.480007641584962e-07,1459499
0.0,4517,5892000,5892,1000.0,1304,0.05,0.0001,2.1165703856240725e-06,1460499
0.0,4520,5896000,5896,1000.0,1304,0.05,0.0001,2.241560650872998e-06,1461499
0.0,4523,5900000,5900,1000.0,1304,0.05,0.0001,4.82074256069609e-07,1462499
0.0,4527,5904000,5904,1000.0,1304,0.05,0.0001,1.8968163203680888e-05,1463499
0.0,4530,5908000,5908,1000.0,1304,0.05,0.0001,1.5719374459877145e-06,1464499
0.0,4533,5912000,5912,1000.0,1304,0.05,0.0001,9.489755939284805e-06,1465499
0.0,4536,5916000,5916,1000.0,1304,0.05,0.0001,9.638730261940509e-06,1466499
0.0,4539,5920000,5920,1000.0,1303,0.05,0.0001,2.3870352379162796e-06,1467499
0.0,4543,5924000,5924,1000.0,1303,0.05,0.0001,3.12927568302257e-06,1468499
0.0,4546,5928000,5928,1000.0,1303,0.05,0.0001,5.937585001447587e-07,1469499
0.0,4549,5932000,5932,1000.0,1303,0.05,0.0001,2.204561315011233e-05,1470499
0.0,4552,5936000,5936,1000.0,1303,0.05,0.0001,9.132965715252794e-06,1471499
0.0,4556,5940000,5940,1000.0,1303,0.05,0.0001,3.9901242416817695e-06,1472499
0.0,4559,5944000,5944,1000.0,1303,0.05,0.0001,1.0222952369076665e-06,1473499
0.0,4562,5948000,5948,1000.0,1303,0.05,0.0001,1.5860049416005495e-06,1474499
0.0,4565,5952000,5952,1000.0,1303,0.05,0.0001,0.0013110459549352527,1475499
0.0,4569,5956000,5956,1000.0,1303,0.05,0.0001,4.6296224809339037e-07,1476499
0.0,4572,5960000,5960,1000.0,1303,0.05,0.0001,9.55991981754778e-06,1477499
0.0,4575,5964000,5964,1000.0,1303,0.05,0.0001,1.4885354175930843e-05,1478499
0.0,4578,5968000,5968,1000.0,1303,0.05,0.0001,2.270675850013504e-06,1479499
0.0,4581,5972000,5972,1000.0,1303,0.05,0.0001,7.434262556671456e-07,1480499
0.0,4584,5976000,5976,1000.0,1303,0.05,0.0001,5.089080445941363e-07,1481499
0.0,4588,5980000,5980,1000.0,1303,0.05,0.0001,1.609349055797793e-06,1482499
0.0,4591,5984000,5984,1000.0,1303,0.05,0.0001,1.2900405636173673e-05,1483499
0.0,4594,5988000,5988,1000.0,1303,0.05,0.0001,2.4145647330442443e-06,1484499
0.0,4597,5992000,5992,1000.0,1303,0.05,0.0001,1.5140333289309638e-06,1485499
0.0,4600,5996000,5996,1000.0,1303,0.05,0.0001,3.917697540600784e-06,1486499
0.0,4604,6000000,6000,1000.0,1303,0.05,0.0001,5.341110409062821e-06,1487499
0.0,4607,6004000,6004,1000.0,1303,0.05,0.0001,9.379974699186278e-07,1488499
0.0,4610,6008000,6008,1000.0,1303,0.05,0.0001,9.767057235876564e-06,1489499
0.0,4613,6012000,6012,1000.0,1303,0.05,0.0001,6.029421456332784e-06,1490499
0.0,4616,6016000,6016,1000.0,1303,0.05,0.0001,4.294565769669134e-06,1491499
0.0,4620,6020000,6020,1000.0,1302,0.05,0.0001,1.2904563845950179e-05,1492499
0.0,4623,6024000,6024,1000.0,1302,0.05,0.0001,1.3746764579991577e-06,1493499
0.0,4626,6028000,6028,1000.0,1302,0.05,0.0001,2.3873354848547024e-07,1494499
0.0,4629,6032000,6032,1000.0,1302,0.05,0.0001,8.6986201495165e-06,1495499
0.0,4633,6036000,6036,1000.0,1302,0.05,0.0001,1.5107309536688263e-06,1496499
0.0,4636,6040000,6040,1000.0,1302,0.05,0.0001,2.372685685259057e-06,1497499
0.0,4639,6044000,6044,1000.0,1302,0.05,0.0001,8.010980309336446e-06,1498499
0.0,4643,6048000,6048,1000.0,1302,0.05,0.0001,1.641399649088271e-05,1499499
0.0,4646,6052000,6052,1000.0,1302,0.05,0.0001,2.9658028779522283e-06,1500499
0.0,4649,6056000,6056,1000.0,1302,0.05,0.0001,3.1182471502688713e-06,1501499
0.0,4652,6060000,6060,1000.0,1302,0.05,0.0001,5.9625913308991585e-06,1502499
0.0,4655,6064000,6064,1000.0,1302,0.05,0.0001,4.565958136026893e-07,1503499
0.0,4659,6068000,6068,1000.0,1302,0.05,0.0001,0.0011401677038520575,1504499
0.0,4662,6072000,6072,1000.0,1302,0.05,0.0001,3.8997122828732245e-06,1505499
0.0,4665,6076000,6076,1000.0,1302,0.05,0.0001,1.4454633401328465e-06,1506499
0.0,4669,6080000,6080,1000.0,1302,0.05,0.0001,1.1875529253302375e-06,1507499
0.0,4672,6084000,6084,1000.0,1302,0.05,0.0001,2.5510350951662986e-06,1508499
0.0,4675,6088000,6088,1000.0,1302,0.05,0.0001,1.1407180863898247e-05,1509499
0.0,4678,6092000,6092,1000.0,1302,0.05,0.0001,4.647179139283253e-07,1510499
0.0,4681,6096000,6096,1000.0,1302,0.05,0.0001,9.953640983439982e-06,1511499
0.0,4685,6100000,6100,1000.0,1302,0.05,0.0001,1.3745190017289133e-06,1512499
0.0,4688,6104000,6104,1000.0,1301,0.05,0.0001,4.877996616414748e-06,1513499
0.0,4691,6108000,6108,1000.0,1301,0.05,0.0001,1.6957505977188703e-06,1514499
0.0,4694,6112000,6112,1000.0,1301,0.05,0.0001,4.488810816383193e-07,1515499
0.0,4698,6116000,6116,1000.0,1301,0.05,0.0001,7.109142188710393e-06,1516499
0.0,4701,6120000,6120,1000.0,1301,0.05,0.0001,3.7098740790497686e-07,1517499
0.0,4704,6124000,6124,1000.0,1301,0.05,0.0001,1.2410017689035158e-06,1518499
0.0,4707,6128000,6128,1000.0,1301,0.05,0.0001,1.1942373703277553e-06,1519499
0.0,4711,6132000,6132,1000.0,1301,0.05,0.0001,0.0011257922742515802,1520499
0.0,4714,6136000,6136,1000.0,1301,0.05,0.0001,3.677451331896009e-06,1521499
0.0,4717,6140000,6140,1000.0,1301,0.05,0.0001,4.2668810351642605e-07,1522499
0.0,4721,6144000,6144,1000.0,1301,0.05,0.0001,1.1526176422194112e-06,1523499
0.0,4724,6148000,6148,1000.0,1301,0.05,0.0001,3.995801307610236e-06,1524499
0.0,4727,6152000,6152,1000.0,1301,0.05,0.0001,1.0984833807015093e-06,1525499
0.0,4730,6156000,6156,1000.0,1301,0.05,0.0001,1.4795006109125097e-06,1526499
0.0,4734,6160000,6160,1000.0,1301,0.05,0.0001,9.61388650466688e-07,1527499
0.0,4737,6164000,6164,1000.0,1301,0.05,0.0001,1.1229093615838792e-05,1528499
0.0,4740,6168000,6168,1000.0,1301,0.05,0.0001,2.041005700448295e-06,1529499
0.0,4743,6172000,6172,1000.0,1301,0.05,0.0001,2.2551741949428106e-06,1530499
0.0,4746,6176000,6176,1000.0,1301,0.05,0.0001,1.5932250789774116e-06,1531499
0.0,4750,6180000,6180,1000.0,1301,0.05,0.0001,4.90140519104898e-06,1532499
0.0,4753,6184000,6184,1000.0,1301,0.05,0.0001,1.1741190974134952e-05,1533499
0.0,4756,6188000,6188,1000.0,1300,0.05,0.0001,7.857660193621996e-07,1534499
0.0,4759,6192000,6192,1000.0,1300,0.05,0.0001,4.497135705605615e-06,1535499
0.0,4762,6196000,6196,1000.0,1300,0.05,0.0001,7.637417184014339e-06,1536499
0.0,4766,6200000,6200,1000.0,1300,0.05,0.0001,1.3994076653034426e-07,1537499
0.0,4769,6204000,6204,1000.0,1300,0.05,0.0001,7.496827265640604e-07,1538499
0.0,4772,6208000,6208,1000.0,1300,0.05,0.0001,9.848868103290442e-06,1539499
0.0,4775,6212000,6212,1000.0,1300,0.05,0.0001,4.3219634449087607e-07,1540499
0.0,4778,6216000,6216,1000.0,1300,0.05,0.0001,6.048390787327662e-06,1541499
0.0,4782,6220000,6220,1000.0,1300,0.05,0.0001,3.075753966186312e-06,1542499
0.0,4785,6224000,6224,1000.0,1300,0.05,0.0001,3.6087731132283807e-06,1543499
0.0,4788,6228000,6228,1000.0,1300,0.05,0.0001,1.0662904514902038e-06,1544499
