time/episodes,time/fps,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/n_updates
5064,1200,0.1,1000.0,13.92,5064000,4217,0.007699718698859215,0.0001,1253499
5068,1200,0.1,1000.0,13.53,5068000,4220,0.00012894220708403736,0.0001,1254499
5072,1200,0.1,1000.0,13.41,5072000,4223,0.0013985021505504847,0.0001,1255499
5076,1200,0.1,1000.0,13.74,5076000,4227,0.0002140029682777822,0.0001,1256499
5080,1200,0.1,1000.0,14.03,5080000,4230,0.0007735236431472003,0.0001,1257499
5084,1200,0.1,1000.0,14.3,5084000,4234,0.0030239305924624205,0.0001,1258499
5088,1200,0.1,1000.0,13.74,5088000,4237,0.009066636674106121,0.0001,1259499
5092,1200,0.1,1000.0,12.7,5092000,4240,3.0151551982271485e-05,0.0001,1260499
5096,1200,0.1,1000.0,12.02,5096000,4244,3.8680751458741724e-05,0.0001,1261499
5100,1200,0.1,1000.0,11.54,5100000,4247,0.006149581633508205,0.0001,1262499
5104,1200,0.1,1000.0,11.56,5104000,4251,0.0023086650762706995,0.0001,1263499
5108,1200,0.1,1000.0,11.36,5108000,4254,0.011482318863272667,0.0001,1264499
5112,1200,0.1,1000.0,11.32,5112000,4258,0.002904928056523204,0.0001,1265499
5116,1200,0.1,1000.0,11.54,5116000,4261,0.0158894881606102,0.0001,1266499
5120,1200,0.1,1000.0,11.69,5120000,4264,0.01368461549282074,0.0001,1267499
5124,1200,0.1,1000.0,12.02,5124000,4268,0.01025301031768322,0.0001,1268499
5128,1200,0.1,1000.0,12.38,5128000,4271,0.007988926954567432,0.0001,1269499
5132,1200,0.1,1000.0,11.65,5132000,4275,0.007089646998792887,0.0001,1270499
5136,1200,0.1,1000.0,11.32,5136000,4278,0.002247490221634507,0.0001,1271499
5140,1200,0.1,1000.0,11.28,5140000,4281,0.0005690775578841567,0.0001,1272499
5144,1200,0.1,1000.0,10.97,5144000,4285,0.00369457365013659,0.0001,1273499
5148,1200,0.1,1000.0,11.01,5148000,4288,0.002775692380964756,0.0001,1274499
5152,1200,0.1,1000.0,11.04,5152000,4292,0.00019571607117541134,0.0001,1275499
5156,1200,0.1,1000.0,11.17,5156000,4295,0.003316715359687805,0.0001,1276499
5160,1200,0.1,1000.0,11.43,5160000,4298,0.004409815650433302,0.0001,1277499
5164,1200,0.1,1000.0,11.56,5164000,4302,0.009440181776881218,0.0001,1278499
5168,1200,0.1,1000.0,11.95,5168000,4305,0.0008624779875390232,0.0001,1279499
5172,1200,0.1,1000.0,12.25,5172000,4309,0.008549743331968784,0.0001,1280499
5176,1200,0.1,1000.0,11.85,5176000,4312,7.8868746641092e-05,0.0001,1281499
5180,1200,0.1,1000.0,11.49,5180000,4315,0.010491998866200447,0.0001,1282499
5184,1200,0.1,1000.0,11.63,5184000,4319,0.004787254147231579,0.0001,1283499
5188,1200,0.1,1000.0,11.66,5188000,4322,0.00036487041506916285,0.0001,1284499
5192,1200,0.1,1000.0,12.37,5192000,4326,0.006211672909557819,0.0001,1285499
5196,1200,0.1,1000.0,12.24,5196000,4329,0.014802377671003342,0.0001,1286499
5200,1200,0.1,1000.0,11.69,5200000,4333,0.00030665789381600916,0.0001,1287499
5204,1200,0.1,1000.0,11.16,5204000,4336,0.00017952184134628624,0.0001,1288499
5208,1200,0.1,1000.0,10.33,5208000,4339,0.00014109282346908003,0.0001,1289499
5212,1199,0.1,1000.0,9.58,5212000,4343,0.00012405053712427616,0.0001,1290499
5216,1199,0.1,1000.0,8.94,5216000,4346,5.766656977357343e-05,0.0001,1291499
5220,1199,0.1,1000.0,8.03,5220000,4350,8.30592616694048e-05,0.0001,1292499
5224,1199,0.1,1000.0,7.22,5224000,4353,0.00016922102076932788,0.0001,1293499
5228,1199,0.1,1000.0,7.23,5228000,4357,0.004129002336412668,0.0001,1294499
5232,1199,0.1,1000.0,7.18,5232000,4360,0.00019419916498009115,0.0001,1295499
5236,1199,0.1,1000.0,7.04,5236000,4363,0.00824030488729477,0.0001,1296499
5240,1199,0.1,1000.0,7.13,5240000,4367,0.00012123975466238335,0.0001,1297499
5244,1199,0.1,1000.0,7.61,5244000,4370,0.002850154647603631,0.0001,1298499
5248,1199,0.1,1000.0,8.03,5248000,4374,0.0004327886854298413,0.0001,1299499
5252,1199,0.1,1000.0,7.89,5252000,4377,0.010482270270586014,0.0001,1300499
5256,1199,0.1,1000.0,7.84,5256000,4380,0.014856584370136261,0.0001,1301499
5260,1199,0.1,1000.0,7.7,5260000,4384,0.0077410126104950905,0.0001,1302499
5264,1199,0.1,1000.0,8.05,5264000,4387,0.000550342898350209,0.0001,1303499
5268,1199,0.1,1000.0,7.67,5268000,4391,0.005153872072696686,0.0001,1304499
5272,1199,0.1,1000.0,7.37,5272000,4394,0.00025061587803065777,0.0001,1305499
5276,1199,0.1,1000.0,7.85,5276000,4398,0.00024889878113754094,0.0001,1306499
5280,1199,0.1,1000.0,8.16,5280000,4401,0.0064767287112772465,0.0001,1307499
5284,1199,0.1,1000.0,8.0,5284000,4405,0.01775658130645752,0.0001,1308499
5288,1199,0.1,1000.0,8.17,5288000,4408,0.004089613910764456,0.0001,1309499
5292,1199,0.1,1000.0,7.46,5292000,4411,0.008183076977729797,0.0001,1310499
5296,1199,0.1,1000.0,7.94,5296000,4415,0.004028645344078541,0.0001,1311499
5300,1199,0.1,1000.0,8.89,5300000,4418,0.004261063411831856,0.0001,1312499
5304,1199,0.1,1000.0,9.34,5304000,4422,0.011422036215662956,0.0001,1313499
5308,1199,0.1,1000.0,10.1,5308000,4425,0.01352897472679615,0.0001,1314499
5312,1199,0.1,1000.0,10.49,5312000,4429,0.0080259433016181,0.0001,1315499
5316,1199,0.1,1000.0,10.63,5316000,4432,0.00022113838349469006,0.0001,1316499
5320,1199,0.1,1000.0,10.58,5320000,4435,0.012203684076666832,0.0001,1317499
5324,1199,0.1,1000.0,10.62,5324000,4439,4.6265988203231245e-05,0.0001,1318499
5328,1199,0.1,1000.0,10.49,5328000,4442,0.0010330751538276672,0.0001,1319499
5332,1199,0.1,1000.0,10.83,5332000,4446,0.0049896338023245335,0.0001,1320499
5336,1199,0.1,1000.0,10.94,5336000,4449,0.0002529593475628644,0.0001,1321499
5340,1199,0.1,1000.0,10.75,5340000,4453,0.0002921160776168108,0.0001,1322499
5344,1199,0.1,1000.0,10.0,5344000,4456,0.0007213427452370524,0.0001,1323499
5348,1199,0.1,1000.0,9.68,5348000,4459,0.00047215312952175736,0.0001,1324499
5352,1199,0.1,1000.0,9.63,5352000,4463,7.760360313113779e-05,0.0001,1325499
5356,1199,0.1,1000.0,9.84,5356000,4466,0.013626792468130589,0.0001,1326499
5360,1199,0.1,1000.0,10.07,5360000,4470,0.00026000826619565487,0.0001,1327499
5364,1199,0.1,1000.0,10.02,5364000,4473,0.01177983358502388,0.0001,1328499
5368,1199,0.1,1000.0,10.54,5368000,4476,0.010928969830274582,0.0001,1329499
5372,1199,0.1,1000.0,11.01,5372000,4480,0.011959072202444077,0.0001,1330499
5376,1199,0.1,1000.0,10.98,5376000,4483,0.005742186214774847,0.0001,1331499
5380,1199,0.1,1000.0,11.25,5380000,4486,0.0039059859700500965,0.0001,1332499
5384,1199,0.1,1000.0,11.24,5384000,4490,0.0038965861313045025,0.0001,1333499
5388,1199,0.1,1000.0,11.2,5388000,4493,0.004422513768076897,0.0001,1334499
5392,1198,0.1,1000.0,11.72,5392000,4497,0.005113983992487192,0.0001,1335499
5396,1198,0.1,1000.0,11.81,5396000,4500,0.004497199319303036,0.0001,1336499
5400,1198,0.1,1000.0,11.65,5400000,4503,0.0040167104452848434,0.0001,1337499
5404,1198,0.1,1000.0,11.74,5404000,4507,0.006567941978573799,0.0001,1338499
5408,1198,0.1,1000.0,11.86,5408000,4510,0.00027884694281965494,0.0001,1339499
5412,1198,0.1,1000.0,12.28,5412000,4514,0.013120362535119057,0.0001,1340499
5416,1198,0.1,1000.0,12.18,5416000,4517,0.004163092002272606,0.0001,1341499
5420,1198,0.1,1000.0,12.43,5420000,4520,0.007325096055865288,0.0001,1342499
5424,1198,0.1,1000.0,12.53,5424000,4524,0.0003117582236882299,0.0001,1343499
5428,1198,0.1,1000.0,12.5,5428000,4527,0.0008921949774958193,0.0001,1344499
5432,1198,0.1,1000.0,12.75,5432000,4530,0.020595915615558624,0.0001,1345499
5436,1198,0.1,1000.0,13.16,5436000,4534,0.01732868328690529,0.0001,1346499
5440,1198,0.1,1000.0,13.1,5440000,4537,0.006429474800825119,0.0001,1347499
5444,1198,0.1,1000.0,13.2,5444000,4541,0.0037652996834367514,0.0001,1348499
5448,1198,0.1,1000.0,12.98,5448000,4544,0.009291527792811394,0.0001,1349499
5452,1198,0.1,1000.0,12.83,5452000,4548,0.005491533316671848,0.0001,1350499
5456,1198,0.1,1000.0,12.45,5456000,4551,0.0009546542423777282,0.0001,1351499
5460,1198,0.1,1000.0,11.86,5460000,4554,0.00447470135986805,0.0001,1352499
5464,1198,0.1,1000.0,11.4,5464000,4558,0.006800786126405001,0.0001,1353499
5468,1198,0.1,1000.0,11.19,5468000,4561,0.010778968222439289,0.0001,1354499
5472,1198,0.1,1000.0,10.61,5472000,4565,0.000839971995446831,0.0001,1355499
5476,1198,0.1,1000.0,10.62,5476000,4568,0.00024836091324687004,0.0001,1356499
5480,1198,0.1,1000.0,10.17,5480000,4571,0.004568865057080984,0.0001,1357499
5484,1198,0.1,1000.0,10.99,5484000,4575,0.008167963474988937,0.0001,1358499
5488,1198,0.1,1000.0,11.45,5488000,4578,0.007515040226280689,0.0001,1359499
5492,1198,0.1,1000.0,11.1,5492000,4582,0.000652905204333365,0.0001,1360499
5496,1198,0.1,1000.0,10.93,5496000,4585,0.004749851301312447,0.0001,1361499
5500,1198,0.1,1000.0,10.46,5500000,4588,0.004993111360818148,0.0001,1362499
5504,1198,0.1,1000.0,10.47,5504000,4592,0.006043731700628996,0.0001,1363499
5508,1198,0.1,1000.0,10.14,5508000,4595,0.018778767436742783,0.0001,1364499
5512,1198,0.1,1000.0,10.23,5512000,4599,0.008034039288759232,0.0001,1365499
5516,1198,0.1,1000.0,11.22,5516000,4602,0.007793419063091278,0.0001,1366499
5520,1198,0.1,1000.0,11.5,5520000,4606,0.036578044295310974,0.0001,1367499
5524,1198,0.1,1000.0,11.4,5524000,4609,0.00028726315940730274,0.0001,1368499
5528,1198,0.1,1000.0,11.04,5528000,4612,8.092036296147853e-05,0.0001,1369499
5532,1198,0.1,1000.0,10.85,5532000,4616,0.001079424750059843,0.0001,1370499
5536,1198,0.1,1000.0,10.47,5536000,4619,0.0035539716482162476,0.0001,1371499
5540,1198,0.1,1000.0,10.91,5540000,4623,0.004500775597989559,0.0001,1372499
5544,1198,0.1,1000.0,11.88,5544000,4626,0.004643547348678112,0.0001,1373499
5548,1198,0.1,1000.0,12.65,5548000,4629,0.007396775297820568,0.0001,1374499
5552,1198,0.1,1000.0,12.85,5552000,4633,0.014988737180829048,0.0001,1375499
5556,1198,0.1,1000.0,12.61,5556000,4636,0.00488571310415864,0.0001,1376499
5560,1198,0.1,1000.0,12.45,5560000,4640,0.004320990294218063,0.0001,1377499
5564,1198,0.1,1000.0,12.11,5564000,4643,0.00017954807844944298,0.0001,1378499
5568,1198,0.1,1000.0,11.75,5568000,4646,3.4241704270243645e-05,0.0001,1379499
5572,1198,0.1,1000.0,11.87,5572000,4650,0.0002090074121952057,0.0001,1380499
5576,1198,0.1,1000.0,11.71,5576000,4653,9.299147495767102e-05,0.0001,1381499
5580,1198,0.1,1000.0,11.77,5580000,4657,0.003326412755995989,0.0001,1382499
5584,1198,0.1,1000.0,11.01,5584000,4660,0.00016044794756453484,0.0001,1383499
5588,1198,0.1,1000.0,10.51,5588000,4664,7.097238994902e-05,0.0001,1384499
5592,1198,0.1,1000.0,10.95,5592000,4667,0.0003503573243506253,0.0001,1385499
5596,1198,0.1,1000.0,10.76,5596000,4670,0.0002257210435345769,0.0001,1386499
5600,1198,0.1,1000.0,10.72,5600000,4674,0.00227896636351943,0.0001,1387499
5604,1197,0.1,1000.0,10.01,5604000,4677,0.00027428794419392943,0.0001,1388499
5608,1197,0.1,1000.0,9.54,5608000,4681,6.227023550309241e-05,0.0001,1389499
5612,1197,0.1,1000.0,8.82,5612000,4684,8.444619015790522e-05,0.0001,1390499
5616,1197,0.1,1000.0,7.79,5616000,4688,0.00046810717321932316,0.0001,1391499
5620,1197,0.1,1000.0,7.25,5620000,4691,0.0003107057127635926,0.0001,1392499
5624,1197,0.1,1000.0,7.28,5624000,4694,0.0001689376076683402,0.0001,1393499
5628,1197,0.1,1000.0,7.64,5628000,4698,0.003937510773539543,0.0001,1394499
5632,1197,0.1,1000.0,7.21,5632000,4701,0.0023191191721707582,0.0001,1395499
5636,1197,0.1,1000.0,7.13,5636000,4705,0.0004693858209066093,0.0001,1396499
5640,1197,0.1,1000.0,6.59,5640000,4708,9.807394235394895e-05,0.0001,1397499
5644,1197,0.1,1000.0,5.62,5644000,4712,0.013627528212964535,0.0001,1398499
5648,1197,0.1,1000.0,5.14,5648000,4715,0.007433250080794096,0.0001,1399499
5652,1197,0.1,1000.0,5.17,5652000,4719,0.012934606522321701,0.0001,1400499
5656,1197,0.1,1000.0,5.25,5656000,4722,0.01159138884395361,0.0001,1401499
5660,1197,0.1,1000.0,5.54,5660000,4726,0.0026044228579849005,0.0001,1402499
5664,1197,0.1,1000.0,5.62,5664000,4729,0.0001615875808056444,0.0001,1403499
5668,1197,0.1,1000.0,5.67,5668000,4732,7.775265839882195e-05,0.0001,1404499
5672,1197,0.1,1000.0,6.06,5672000,4736,0.007944307290017605,0.0001,1405499
5676,1197,0.1,1000.0,5.84,5676000,4739,0.0008796000620350242,0.0001,1406499
5680,1197,0.1,1000.0,6.1,5680000,4743,0.008929116651415825,0.0001,1407499
5684,1197,0.1,1000.0,6.34,5684000,4746,0.004088304005563259,0.0001,1408499
5688,1197,0.1,1000.0,6.47,5688000,4749,0.0004687742912210524,0.0001,1409499
5692,1197,0.1,1000.0,6.1,5692000,4753,0.0006464810576289892,0.0001,1410499
5696,1197,0.1,1000.0,6.13,5696000,4756,0.006771908141672611,0.0001,1411499
5700,1197,0.1,1000.0,6.27,5700000,4760,0.007568533066660166,0.0001,1412499
5704,1197,0.1,1000.0,6.85,5704000,4763,0.007754447404295206,0.0001,1413499
5708,1197,0.1,1000.0,7.55,5708000,4766,0.014554373919963837,0.0001,1414499
5712,1197,0.1,1000.0,7.91,5712000,4770,0.005840762984007597,0.0001,1415499
5716,1197,0.1,1000.0,8.16,5716000,4773,0.009426367469131947,0.0001,1416499
5720,1197,0.1,1000.0,8.48,5720000,4777,0.002290780656039715,0.0001,1417499
5724,1197,0.1,1000.0,9.14,5724000,4780,0.004234906751662493,0.0001,1418499
5728,1197,0.1,1000.0,9.75,5728000,4783,0.0002152051602024585,0.0001,1419499
5732,1197,0.1,1000.0,9.95,5732000,4787,0.003828194923698902,0.0001,1420499
5736,1197,0.1,1000.0,10.03,5736000,4790,0.002768557518720627,0.0001,1421499
5740,1197,0.1,1000.0,10.72,5740000,4794,0.008477137424051762,0.0001,1422499
5744,1197,0.1,1000.0,10.84,5744000,4797,0.008586179465055466,0.0001,1423499
5748,1197,0.1,1000.0,11.36,5748000,4800,0.008341099135577679,0.0001,1424499
5752,1197,0.1,1000.0,11.57,5752000,4804,0.011372789740562439,0.0001,1425499
5756,1197,0.1,1000.0,11.69,5756000,4807,0.0005348754348233342,0.0001,1426499
5760,1197,0.1,1000.0,12.03,5760000,4811,0.020446626469492912,0.0001,1427499
5764,1197,0.1,1000.0,12.37,5764000,4814,0.0039046001620590687,0.0001,1428499
5768,1197,0.1,1000.0,12.65,5768000,4817,0.004009070806205273,0.0001,1429499
5772,1197,0.1,1000.0,12.93,5772000,4821,0.00033584784250706434,0.0001,1430499
5776,1197,0.1,1000.0,13.85,5776000,4824,0.004594452679157257,0.0001,1431499
5780,1197,0.1,1000.0,14.53,5780000,4828,0.018856626003980637,0.0001,1432499
5784,1197,0.1,1000.0,14.73,5784000,4831,0.01206223201006651,0.0001,1433499
5788,1197,0.1,1000.0,14.77,5788000,4835,0.00018820760305970907,0.0001,1434499
5792,1197,0.1,1000.0,14.66,5792000,4838,0.003355224383994937,0.0001,1435499
5796,1196,0.1,1000.0,14.55,5796000,4842,0.00019975511531811208,0.0001,1436499
5800,1196,0.1,1000.0,14.64,5800000,4845,0.007609836291521788,0.0001,1437499
5804,1196,0.1,1000.0,14.46,5804000,4849,0.003901207819581032,0.0001,1438499
5808,1196,0.1,1000.0,14.23,5808000,4852,0.016217276453971863,0.0001,1439499
5812,1196,0.1,1000.0,13.91,5812000,4855,0.006129580549895763,0.0001,1440499
5816,1196,0.1,1000.0,14.33,5816000,4859,0.006339711137115955,0.0001,1441499
5820,1196,0.1,1000.0,14.41,5820000,4862,0.00043726799776777625,0.0001,1442499
5824,1196,0.1,1000.0,14.44,5824000,4866,0.015350776724517345,0.0001,1443499
5828,1196,0.1,1000.0,14.12,5828000,4869,0.008838611654937267,0.0001,1444499
5832,1196,0.1,1000.0,14.4,5832000,4872,0.01562737673521042,0.0001,1445499
5836,1196,0.1,1000.0,14.56,5836000,4876,0.010515035130083561,0.0001,1446499
5840,1196,0.1,1000.0,14.77,5840000,4879,0.014226803556084633,0.0001,1447499
5844,1196,0.1,1000.0,14.82,5844000,4883,0.04847567528486252,0.0001,1448499
5848,1196,0.1,1000.0,13.83,5848000,4886,0.005411593709141016,0.0001,1449499
5852,1196,0.1,1000.0,12.95,5852000,4890,0.0002691393019631505,0.0001,1450499
5856,1196,0.1,1000.0,12.45,5856000,4893,0.00013139918155502528,0.0001,1451499
5860,1196,0.1,1000.0,11.8,5860000,4896,7.80792033765465e-05,0.0001,1452499
5864,1196,0.1,1000.0,11.38,5864000,4900,7.145037670852616e-05,0.0001,1453499
5868,1196,0.1,1000.0,11.08,5868000,4903,0.00025447335792705417,0.0001,1454499
5872,1196,0.1,1000.0,10.35,5872000,4907,0.009749067015945911,0.0001,1455499
5876,1196,0.1,1000.0,9.35,5876000,4910,0.0003605384845286608,0.0001,1456499
5880,1196,0.1,1000.0,8.31,5880000,4914,6.685239350190386e-05,0.0001,1457499
5884,1196,0.1,1000.0,7.56,5884000,4917,0.00011378431372577325,0.0001,1458499
5888,1196,0.1,1000.0,7.52,5888000,4920,0.00866368692368269,0.0001,1459499
5892,1196,0.1,1000.0,7.86,5892000,4924,0.0005111377104185522,0.0001,1460499
5896,1196,0.1,1000.0,8.12,5896000,4927,0.007823524996638298,0.0001,1461499
5900,1196,0.1,1000.0,7.86,5900000,4931,0.011551929637789726,0.0001,1462499
5904,1196,0.1,1000.0,7.32,5904000,4934,0.0001509054418420419,0.0001,1463499
5908,1196,0.1,1000.0,7.11,5908000,4938,6.002873487886973e-05,0.0001,1464499
5912,1196,0.1,1000.0,7.13,5912000,4941,0.00511322682723403,0.0001,1465499
5916,1196,0.1,1000.0,6.8,5916000,4944,0.004026832524687052,0.0001,1466499
5920,1196,0.1,1000.0,6.65,5920000,4948,9.721429523779079e-05,0.0001,1467499
5924,1196,0.1,1000.0,6.1,5924000,4951,0.00030382166733033955,0.0001,1468499
5928,1196,0.1,1000.0,5.44,5928000,4955,0.0002295379526913166,0.0001,1469499
5932,1196,0.1,1000.0,5.16,5932000,4958,0.00013755033432971686,0.0001,1470499
5936,1196,0.1,1000.0,4.85,5936000,4962,0.005138241685926914,0.0001,1471499
5940,1196,0.1,1000.0,3.95,5940000,4965,6.148555257823318e-05,0.0001,1472499
5944,1196,0.1,1000.0,3.7,5944000,4969,0.00019180418166797608,0.0001,1473499
5948,1196,0.1,1000.0,3.68,5948000,4972,0.0178175438195467,0.0001,1474499
5952,1196,0.1,1000.0,3.96,5952000,4975,6.177228351589292e-05,0.0001,1475499
5956,1196,0.1,1000.0,4.08,5956000,4979,0.00010538298374740407,0.0001,1476499
5960,1196,0.1,1000.0,4.24,5960000,4982,6.177935574669391e-05,0.0001,1477499
5964,1196,0.1,1000.0,4.69,5964000,4986,0.0002756837347988039,0.0001,1478499
5968,1196,0.1,1000.0,5.0,5968000,4989,0.005043947137892246,0.0001,1479499
5972,1196,0.1,1000.0,4.94,5972000,4992,0.00022000914032105356,0.0001,1480499
5976,1196,0.1,1000.0,4.86,5976000,4996,7.404369534924626e-05,0.0001,1481499
5980,1196,0.1,1000.0,4.77,5980000,4999,1.646244345465675e-05,0.0001,1482499
5984,1195,0.1,1000.0,4.87,5984000,5003,4.370723036117852e-05,0.0001,1483499
5988,1195,0.1,1000.0,5.02,5988000,5006,0.002870678436011076,0.0001,1484499
5992,1195,0.1,1000.0,4.86,5992000,5010,0.0049004824832081795,0.0001,1485499
5996,1195,0.1,1000.0,4.53,5996000,5013,0.0005784123204648495,0.0001,1486499
6000,1195,0.1,1000.0,4.28,6000000,5017,0.00673583522439003,0.0001,1487499
6004,1195,0.1,1000.0,4.39,6004000,5020,0.0025189651641994715,0.0001,1488499
6008,1195,0.1,1000.0,4.44,6008000,5024,4.5795801270287484e-05,0.0001,1489499
6012,1195,0.1,1000.0,4.72,6012000,5027,0.0001162988628493622,0.0001,1490499
6016,1195,0.1,1000.0,4.67,6016000,5030,0.00017100195691455156,0.0001,1491499
6020,1195,0.1,1000.0,4.95,6020000,5034,0.0028528275433927774,0.0001,1492499
6024,1195,0.1,1000.0,4.98,6024000,5037,0.003562844591215253,0.0001,1493499
6028,1195,0.1,1000.0,5.43,6028000,5041,0.006011837162077427,0.0001,1494499
6032,1195,0.1,1000.0,5.23,6032000,5044,0.00027642102213576436,0.0001,1495499
6036,1195,0.1,1000.0,5.68,6036000,5048,0.004402682185173035,0.0001,1496499
6040,1195,0.1,1000.0,6.11,6040000,5051,0.0002861401590052992,0.0001,1497499
6044,1195,0.1,1000.0,6.53,6044000,5055,0.0054087163880467415,0.0001,1498499
6048,1195,0.1,1000.0,7.1,6048000,5058,0.010867704637348652,0.0001,1499499
6052,1195,0.1,1000.0,7.04,6052000,5062,0.0002636962162796408,0.0001,1500499
6056,1195,0.1,1000.0,7.12,6056000,5066,0.00018457378610037267,0.0001,1501499
6060,1195,0.1,1000.0,6.96,6060000,5070,5.6287368352059275e-05,0.0001,1502499
6064,1195,0.1,1000.0,6.51,6064000,5074,0.0001927546545630321,0.0001,1503499
6068,1195,0.1,1000.0,6.62,6068000,5077,0.00017705246864352375,0.0001,1504499
6072,1194,0.1,1000.0,6.79,6072000,5081,0.0002784256648737937,0.0001,1505499
6076,1194,0.1,1000.0,7.21,6076000,5085,0.0007878504693508148,0.0001,1506499
6080,1194,0.1,1000.0,7.38,6080000,5089,0.00010419623868074268,0.0001,1507499
6084,1194,0.1,1000.0,7.28,6084000,5092,0.00279516470618546,0.0001,1508499
6088,1194,0.1,1000.0,7.41,6088000,5096,0.008206636644899845,0.0001,1509499
6092,1194,0.1,1000.0,8.09,6092000,5100,0.004327530041337013,0.0001,1510499
6096,1194,0.1,1000.0,8.31,6096000,5104,0.00976487249135971,0.0001,1511499
6100,1194,0.1,1000.0,9.09,6100000,5108,0.012627076357603073,0.0001,1512499
6104,1194,0.1,1000.0,9.22,6104000,5111,0.007482781074941158,0.0001,1513499
6108,1194,0.1,1000.0,9.08,6108000,5115,0.009670988656580448,0.0001,1514499
6112,1193,0.1,1000.0,8.8,6112000,5119,0.00021426173043437302,0.0001,1515499
6116,1193,0.1,1000.0,8.85,6116000,5122,4.501549119595438e-05,0.0001,1516499
6120,1193,0.1,1000.0,8.67,6120000,5126,0.0003336493973620236,0.0001,1517499
6124,1193,0.1,1000.0,9.29,6124000,5129,0.0005595203256234527,0.0001,1518499
6128,1193,0.1,1000.0,9.55,6128000,5133,0.007119814865291119,0.0001,1519499
6132,1193,0.1,1000.0,10.39,6132000,5137,0.009624073281884193,0.0001,1520499
6136,1193,0.1,1000.0,10.11,6136000,5140,0.006774276494979858,0.0001,1521499
6140,1193,0.1,1000.0,9.84,6140000,5144,0.006460762117058039,0.0001,1522499
6144,1193,0.1,1000.0,9.86,6144000,5147,0.00010547755664447322,0.0001,1523499
6148,1193,0.1,1000.0,9.27,6148000,5151,0.005911912769079208,0.0001,1524499
6152,1193,0.1,1000.0,9.81,6152000,5155,0.008144965395331383,0.0001,1525499
6156,1193,0.1,1000.0,10.16,6156000,5159,0.00036865397123619914,0.0001,1526499
6160,1193,0.1,1000.0,10.61,6160000,5162,0.0013711112551391125,0.0001,1527499
6164,1193,0.1,1000.0,11.33,6164000,5166,0.005796434357762337,0.0001,1528499
6168,1192,0.1,1000.0,11.79,6168000,5170,0.008309109136462212,0.0001,1529499
6172,1192,0.1,1000.0,12.47,6172000,5174,0.00663936510682106,0.0001,1530499
6176,1192,0.1,1000.0,12.43,6176000,5178,0.007795562501996756,0.0001,1531499
6180,1192,0.1,1000.0,13.06,6180000,5181,0.01078116986900568,0.0001,1532499
6184,1192,0.1,1000.0,14.0,6184000,5185,0.017723524942994118,0.0001,1533499
6188,1192,0.1,1000.0,14.05,6188000,5188,0.007795329671353102,0.0001,1534499
6192,1192,0.1,1000.0,13.68,6192000,5192,0.004276510328054428,0.0001,1535499
6196,1192,0.1,1000.0,14.19,6196000,5195,0.017947960644960403,0.0001,1536499
6200,1192,0.1,1000.0,14.37,6200000,5199,0.003899045055732131,0.0001,1537499
6204,1192,0.1,1000.0,15.2,6204000,5202,0.007868010550737381,0.0001,1538499
6208,1192,0.1,1000.0,15.78,6208000,5205,0.014542797580361366,0.0001,1539499
6212,1192,0.1,1000.0,15.54,6212000,5209,0.007534308359026909,0.0001,1540499
6216,1192,0.1,1000.0,15.45,6216000,5212,0.004044386092573404,0.0001,1541499
6220,1192,0.1,1000.0,15.14,6220000,5216,0.003964910749346018,0.0001,1542499
6224,1192,0.1,1000.0,14.53,6224000,5219,0.00016496318858116865,0.0001,1543499
6228,1192,0.1,1000.0,14.13,6228000,5223,0.008164663799107075,0.0001,1544499
6232,1192,0.1,1000.0,14.19,6232000,5227,7.655673107365146e-05,0.0001,1545499
6236,1192,0.1,1000.0,14.68,6236000,5230,0.007845410145819187,0.0001,1546499
6240,1192,0.1,1000.0,15.25,6240000,5234,0.0041785333305597305,0.0001,1547499
6244,1192,0.1,1000.0,15.77,6244000,5238,0.0043464587070047855,0.0001,1548499
6248,1192,0.1,1000.0,15.8,6248000,5241,0.006545145530253649,0.0001,1549499
6252,1192,0.1,1000.0,15.04,6252000,5244,0.00013055559247732162,0.0001,1550499
6256,1191,0.1,1000.0,14.49,6256000,5248,0.002966188592836261,0.0001,1551499
6260,1191,0.1,1000.0,14.26,6260000,5252,0.00011646331404335797,0.0001,1552499
6264,1191,0.1,1000.0,13.8,6264000,5255,4.264902963768691e-05,0.0001,1553499
6268,1191,0.1,1000.0,13.46,6268000,5259,0.008032633922994137,0.0001,1554499
6272,1191,0.1,1000.0,13.09,6272000,5262,0.007772224955260754,0.0001,1555499
6276,1191,0.1,1000.0,13.06,6276000,5266,0.0003448590578045696,0.0001,1556499
6280,1191,0.1,1000.0,12.93,6280000,5269,0.01414480246603489,0.0001,1557499
6284,1191,0.1,1000.0,12.56,6284000,5273,0.0002959052799269557,0.0001,1558499
6288,1191,0.1,1000.0,12.22,6288000,5276,0.006861947942525148,0.0001,1559499
6292,1191,0.1,1000.0,11.6,6292000,5280,0.003922704607248306,0.0001,1560499
6296,1191,0.1,1000.0,11.0,6296000,5283,0.00398803036659956,0.0001,1561499
6300,1191,0.1,1000.0,10.32,6300000,5287,0.0002447474398650229,0.0001,1562499
6304,1191,0.1,1000.0,9.47,6304000,5290,0.00011175050167366862,0.0001,1563499
6308,1191,0.1,1000.0,9.15,6308000,5294,0.007246958091855049,0.0001,1564499
